0.003125,2.44221,0.381923,0,-0.1718649,0.244431,0,0.095481,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.00625,3.49297,0.72061,0,-0.3242736,0.46119,0,0.180152,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.009375,4.17198,1.02055,0,-0.4592484,0.653155,0,0.255139,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.0125,4.6746,1.28491,0,-0.5742,0.822345,0,0.321228,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.015625,5.07384,1.51671,0,-0.5742,0.970693,0,0.379177,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.01875,5.40505,1.71882,0,-0.5742,1.10004,0,0.429705,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.021875,5.68808,1.89399,0,-0.5742,1.21215,0,0.473497,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.025,5.93518,2.04482,0,-0.5742,1.30869,0,0.511206,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.028125,6.15445,2.17379,0,-0.5742,1.39123,0,0.543447,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.03125,6.35153,2.28322,0,-0.5742,1.46126,0,0.570805,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.034375,6.53051,2.3753,0,-0.5742,1.52019,0,0.593825,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.0375,6.69443,2.45209,0,-0.5742,1.56934,0,0.613022,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.040625,6.84562,2.5155,0,-0.5742,1.60992,0,0.628874,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.04375,6.98593,2.56731,0,-0.5742,1.64308,0,0.641827,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.046875,7.11682,2.60915,0,-0.5742,1.66986,0,0.652289,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.05,7.23947,2.64254,0,-0.5742,1.69123,0,0.660636,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.05625,7.46379,2.68926,0,-0.5742,1.72113,0,0.672315,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.0625,7.66494,2.7167,0,-0.5742,1.73869,0,0.679176,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.06875,7.84727,2.73193,0,-0.5742,1.74843,0,0.682982,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.075,8.01399,2.73976,0,-0.5742,1.75345,0,0.68494,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.08125,8.16757,2.74284,0,-0.5742,1.75542,0,0.685709,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.0875,8.30993,2.74158,0,-0.5742,1.75461,0,0.685394,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.09375,8.4426,2.7342,0,-0.5742,1.74989,0,0.683549,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.1,8.56681,2.7186,0,-0.5742,1.7399,0,0.67965,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.10625,8.68358,2.70289,0,-0.5742,1.72985,0,0.675722,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.1125,8.79375,2.68718,0,-0.5742,1.71979,0,0.671794,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.11875,8.89802,2.67146,0,-0.5742,1.70974,0,0.667866,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.125,8.997,2.65575,0,-0.5742,1.69968,0,0.663938,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.13125,9.09119,2.64004,0,-0.5742,1.68962,0,0.660009,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.1375,9.18105,2.62433,0,-0.5742,1.67957,0,0.656081,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.14375,9.26694,2.60861,0,-0.5742,1.66951,0,0.652153,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.15,9.34921,2.5929,0,-0.5742,1.65946,0,0.648225,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.15625,9.42815,2.57719,0,-0.5742,1.6494,0,0.644297,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.1625,9.50401,2.56148,0,-0.5742,1.63934,0,0.640369,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.16875,9.57703,2.54576,0,-0.5742,1.62929,0,0.636441,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.175,9.64742,2.53005,0,-0.5742,1.61923,0,0.632513,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.18125,9.71535,2.51434,0,-0.5742,1.60918,0,0.628584,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.1875,9.78099,2.49863,0,-0.5742,1.59912,0,0.624656,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.19375,9.8445,2.48291,0,-0.5742,1.58906,0,0.620728,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.2,9.906,2.4672,0,-0.5742,1.57901,0,0.6168,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.20625,9.96562,2.45149,0,-0.5742,1.56895,0,0.612872,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.2125,10.0235,2.43578,0,-0.5742,1.5589,0,0.608944,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.21875,10.0797,2.42006,0,-0.5742,1.54884,0,0.605016,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.225,10.1343,2.40435,0,-0.5742,1.53878,0,0.601088,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.23125,10.1874,2.38864,0,-0.5742,1.52873,0,0.597159,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.2375,10.2391,2.37293,0,-0.5742,1.51867,0,0.593231,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.24375,10.2895,2.35721,0,-0.5742,1.50862,0,0.589303,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.25,10.3386,2.3415,0,-0.5742,1.49856,0,0.585375,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.25625,10.3865,2.32579,0,-0.5742,1.4885,0,0.581447,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.2625,10.4332,2.31008,0,-0.5742,1.47845,0,0.577519,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.26875,10.4789,2.29436,0,-0.5742,1.46839,0,0.573591,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.275,10.5235,2.27865,0,-0.5742,1.45834,0,0.569663,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.28125,10.5671,2.26294,0,-0.5742,1.44828,0,0.565734,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.2875,10.6098,2.24723,0,-0.5742,1.43822,0,0.561806,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.29375,10.6515,2.23151,0,-0.5742,1.42817,0,0.557878,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.3,10.6924,2.2158,0,-0.5742,1.41811,0,0.55395,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.30625,10.7324,2.20009,0,-0.5742,1.40806,0,0.550022,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.3125,10.7717,2.18438,0,-0.5742,1.398,0,0.546094,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.31875,10.8101,2.16866,0,-0.5742,1.38794,0,0.542166,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.325,10.8478,2.15295,0,-0.5742,1.37789,0,0.538238,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.33125,10.8848,2.13724,0,-0.5742,1.36783,0,0.534309,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.3375,10.9211,2.12153,0,-0.5742,1.35778,0,0.530381,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.34375,10.9568,2.10581,0,-0.5742,1.34772,0,0.526453,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.35,10.9918,2.0901,0,-0.5742,1.33766,0,0.522525,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
0.35625,11.0261,2.07439,0,-0.5742,1.32761,0,0.518597,0.8371,0.226017,0.234388,0.16742,0.050226,0.058597,0.385066,0.117194,0.267872
