0.01142,0.62164
0.02121,0.64525
0.03100,0.68459
0.04241,0.69639
0.05220,0.70820
0.06199,0.74361
0.07341,0.75934
0.08157,0.73574
0.09135,0.76721
0.10114,0.78295
0.12235,0.81443
0.14356,0.81836
0.16313,0.84197
0.18271,0.84984
0.20392,0.86557
0.22675,0.88918
0.25285,0.89311
0.27896,0.89705
0.30179,0.91672
0.32790,0.93246
0.35237,0.94033
0.37684,0.95607
0.40294,0.96000
0.42741,0.97180
0.45188,0.98361
0.47798,0.99148
0.50245,1.00328
0.55139,1.02295
0.60359,1.03869
0.65253,1.06230
0.70147,1.07410
0.75367,1.08984
0.80098,1.10951
0.85155,1.12131
0.90212,1.13311
0.95106,1.14098
1.00163,1.14885
