0.00100,2.91947,2.15818,0.00000,-0.35806,0.24952,0.00000,0.08626,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.00250,3.50663,3.11359,0.00000,-0.35804,0.35998,0.00000,0.12444,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.00750,4.36830,4.83177,0.00000,-0.35795,0.55863,0.00000,0.19312,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.01250,4.83820,5.92719,0.00000,-0.35786,0.68528,0.00000,0.23690,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.01750,5.17500,6.78113,0.00000,-0.35777,0.78401,0.00000,0.27103,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.02250,5.44173,7.46841,0.00000,-0.35769,0.86387,0.00000,0.29850,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.02750,5.66457,8.00900,0.00000,-0.35760,0.92623,0.00000,0.32023,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.03250,5.85703,8.48043,0.00000,-0.35751,0.97978,0.00000,0.33894,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.03750,6.02710,9.01621,0.00000,-0.35743,1.04242,0.00000,0.36036,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.04250,6.17987,9.50191,0.00000,-0.35734,1.09852,0.00000,0.38038,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.04750,6.31887,9.86259,0.00000,-0.35725,1.14039,0.00000,0.39450,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.05250,6.44663,10.19124,0.00000,-0.35716,1.17716,0.00000,0.40732,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.05750,6.56500,10.91317,0.00000,-0.35708,1.26174,0.00000,0.43618,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.06250,6.67540,11.49053,0.00000,-0.35699,1.32751,0.00000,0.45908,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.06750,6.77893,11.51607,0.00000,-0.35690,1.33120,0.00000,0.46046,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.07250,6.87653,11.47435,0.00000,-0.35682,1.32669,0.00000,0.45879,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.07750,6.96887,11.30157,0.00000,-0.35673,1.30621,0.00000,0.45225,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.08250,7.05653,11.30125,0.00000,-0.35664,1.30681,0.00000,0.45224,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.08800,7.14823,11.90069,0.00000,-0.35655,1.37599,0.00000,0.47583,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.09250,7.21987,12.36278,0.00000,-0.35647,1.42948,0.00000,0.49451,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.09750,7.29630,12.62593,0.00000,-0.35638,1.45991,0.00000,0.50504,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.10000,7.33333,12.76490,0.00000,-0.35634,1.47477,0.00000,0.51018,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.10750,7.44017,13.15032,0.00000,-0.35621,1.51988,0.00000,0.52623,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.11250,7.50813,13.41367,0.00000,-0.35612,1.54965,0.00000,0.53589,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.12250,7.63710,13.90121,0.00000,-0.35595,1.60721,0.00000,0.55559,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.13250,7.75790,14.37973,0.00000,-0.35577,1.66246,0.00000,0.57566,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.14250,7.87163,14.80444,0.00000,-0.35560,1.71156,0.00000,0.59266,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.15250,7.97913,14.87732,0.00000,-0.35542,1.72074,0.00000,0.59534,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.16250,8.08113,14.92108,0.00000,-0.35525,1.72445,0.00000,0.59684,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.17250,8.17823,14.95113,0.00000,-0.35508,1.72723,0.00000,0.59729,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.18250,8.27093,14.94467,0.00000,-0.35490,1.72726,0.00000,0.59804,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.19250,8.35963,14.91621,0.00000,-0.35473,1.72475,0.00000,0.59665,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.20250,8.44473,14.88072,0.00000,-0.35456,1.71995,0.00000,0.59575,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.21250,8.52653,14.99820,0.00000,-0.35438,1.73316,0.00000,0.59940,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.23250,8.68133,15.19377,0.00000,-0.35403,1.75502,0.00000,0.60775,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.25250,8.82580,15.32820,0.00000,-0.35369,1.77138,0.00000,0.61285,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.27250,8.96137,15.43439,0.00000,-0.35334,1.78527,0.00000,0.61766,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.29250,9.08923,15.50356,0.00000,-0.35299,1.79250,0.00000,0.61957,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.31250,9.21027,15.56838,0.00000,-0.35265,1.79832,0.00000,0.62303,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.33250,9.32523,15.63332,0.00000,-0.35230,1.80571,0.00000,0.62533,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.35250,9.43480,15.67243,0.00000,-0.35196,1.81011,0.00000,0.62660,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
0.37250,9.53953,15.68805,0.00000,-0.35161,1.81179,0.00000,0.62692,0.55224,0.14858,0.08855,0.13104,0.14164,0.04202,0.04594,0.02483,0.02947
